0.812, 0.615, 0.446, 0.374, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1028968360, 0.1028968360, 0.1455181010, 0.2057936720, 0.9567120409 *   0
0.567, 0.864, 0.677, 0.539, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.2223544743, 0.2223544743, 0.3144567132, 0.4447089486, 0.7774753385 *   0
0.971, 0.480, 0.925, 0.079, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0160998725, 0.0160998725, 0.0227686580, 0.0321997449, 0.9989626384 *   0
0.564, 0.006, 0.698, 0.695, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.2236473210, 0.2236473210, 0.3162850746, 0.4472946420, 0.7745030706 *   0
0.980, 0.607, 0.206, 0.733, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0111053698, 0.0111053698, 0.0157053646, 0.0222107396, 0.9995065613 *   0
0.453, 0.476, 0.086, 0.926, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.2677590899, 0.2677590899, 0.3786685364, 0.5355181798, 0.6530241635 *   0
0.196, 0.322, 0.982, 0.879, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.3369290782, 0.3369290782, 0.4764896720, 0.6738581564, 0.3030352620 *   0
0.644, 0.297, 0.424, 0.456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1875640309, 0.1875640309, 0.2652555963, 0.3751280618, 0.8476779309 *   0
0.912, 0.870, 0.830, 0.479, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0487162242, 0.0487162242, 0.0688951450, 0.0974324484, 0.9904614258 *   0
0.735, 0.508, 0.018, 0.706, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1429570419, 0.1429570419, 0.2021717875, 0.2859140838, 0.9146071689 *   0
0.987, 0.943, 0.785, 0.552, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0072191894, 0.0072191894, 0.0102094755, 0.0144383788, 0.9997915115 *   0
0.090, 0.453, 0.661, 0.543, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.3500262207, 0.3500262207, 0.4950118285, 0.7000524413, 0.1409012375 *   0
0.928, 0.747, 0.469, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0399007723, 0.0399007723, 0.0564282133, 0.0798015445, 0.9936113058 *   0
0.748, 0.427, 0.169, 0.660, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1363245146, 0.1363245146, 0.1927919775, 0.2726490293, 0.9226727555 *   0
0.297, 0.999, 0.138, 0.032, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.3157712644, 0.3157712644, 0.4465680047, 0.6315425288, 0.4497866925 *   0
0.507, 0.156, 0.738, 0.494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.2472360376, 0.2472360376, 0.3496445575, 0.4944720752, 0.7148389565 *   0
0.745, 0.637, 0.639, 0.673, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1378602537, 0.1378602537, 0.1949638404, 0.2757205073, 0.9208454831 *   0
0.384, 0.107, 0.798, 0.454, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.2911627411, 0.2911627411, 0.4117662973, 0.5823254822, 0.5672689534 *   0
0.559, 0.801, 0.167, 0.307, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.2257910406, 0.2257910406, 0.3193167519, 0.4515820812, 0.7695110447 *   0
0.228, 0.337, 0.967, 0.526, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.3311203879, 0.3311203879, 0.4682749433, 0.6622407758, 0.3505343204 *   0
0.336, 0.105, 0.558, 0.843, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.3054430546, 0.3054430546, 0.4319617104, 0.6108861093, 0.5036231955 *   0
0.261, 0.296, 0.337, 0.360, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.3242542976, 0.3242542976, 0.4585648253, 0.6485085952, 0.3985890163 *   0
0.819, 0.383, 0.408, 0.825, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0991714356, 0.0991714356, 0.1402495892, 0.1983428712, 0.9598542655 *   0
0.675, 0.384, 0.921, 0.420, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1727536909, 0.1727536909, 0.2443106126, 0.3455073817, 0.8724960162 *   0
0.021, 0.560, 0.093, 0.405, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.3533610531, 0.3533610531, 0.4997279937, 0.7067221062, 0.0329807405 *   0
0.692, 0.026, 0.533, 0.921, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1644557546, 0.1644557546, 0.2325755586, 0.3289115092, 0.8852312908 *   0
0.363, 0.499, 0.447, 0.699, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.2976189571, 0.2976189571, 0.4208967656, 0.5952379142, 0.5397996397 *   0
0.427, 0.451, 0.443, 0.094, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.2769624589, 0.2769624589, 0.3916840656, 0.5539249177, 0.6215580190 *   0
0.342, 0.301, 0.320, 0.035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.3037513562, 0.3037513562, 0.4295692876, 0.6075027125, 0.5117430104 *   0
0.352, 0.403, 0.389, 0.957, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.3008719850, 0.3008719850, 0.4254972417, 0.6017439699, 0.5251746274 *   0
0.407, 0.931, 0.822, 0.708, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.2837284265, 0.2837284265, 0.4012525888, 0.5674568530, 0.5966451541 *   0
0.810, 0.048, 0.829, 0.073, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1039589527, 0.1039589527, 0.1470201608, 0.2079179054, 0.9557930159 *   0
0.682, 0.774, 0.011, 0.699, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1693514831, 0.1693514831, 0.2394991641, 0.3387029661, 0.8778158130 *   0
0.821, 0.179, 0.162, 0.163, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0981048316, 0.0981048316, 0.1387411834, 0.1962096633, 0.9607307303 *   0
0.556, 0.887, 0.644, 0.964, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.2270706056, 0.2270706056, 0.3211263300, 0.4541412112, 0.7664930010 *   0
0.819, 0.466, 0.672, 0.629, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0991714356, 0.0991714356, 0.1402495892, 0.1983428712, 0.9598542655 *   0
0.514, 0.501, 0.702, 0.196, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.2444422077, 0.2444422077, 0.3456934853, 0.4888844153, 0.7224846413 *   0
0.275, 0.713, 0.895, 0.917, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.3210770969, 0.3210770969, 0.4540715850, 0.6421541937, 0.4186597460 *   0
0.809, 0.147, 0.066, 0.290, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1044896269, 0.1044896269, 0.1477706476, 0.2089792539, 0.9553299654 *   0
0.630, 0.264, 0.097, 0.965, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1941088810, 0.1941088810, 0.2745114121, 0.3882177621, 0.8358073573 *   0
0.418, 0.595, 0.653, 0.974, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.2800413683, 0.2800413683, 0.3960383011, 0.5600827366, 0.6104217037 *   0
0.483, 0.297, 0.938, 0.302, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.2565859575, 0.2565859575, 0.3628673410, 0.5131719151, 0.6879746879 *   0
0.764, 0.610, 0.931, 0.278, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1280836850, 0.1280836850, 0.1811376844, 0.2561673699, 0.9320711116 *   0
0.111, 0.633, 0.474, 0.386, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.3481928300, 0.3481928300, 0.4924190225, 0.6963856600, 0.1734762959 *   0
0.435, 0.398, 0.098, 0.065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.2741791486, 0.2741791486, 0.3877478704, 0.5483582971, 0.6313527984 *   0
0.663, 0.196, 0.031, 0.081, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1785372654, 0.1785372654, 0.2524898221, 0.3570745308, 0.8631312524 *   0
0.791, 0.684, 0.055, 0.274, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1139965376, 0.1139965376, 0.1612154495, 0.2279930752, 0.9465930041 *   0
0.981, 0.993, 0.576, 0.745, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0105502771, 0.0105502771, 0.0149203450, 0.0211005543, 0.9995546674 *   0
0.603, 0.506, 0.023, 0.714, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.2064632852, 0.2064632852, 0.2919831781, 0.4129265704, 0.8117778606 *   0
0.866, 0.403, 0.914, 0.865, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0738699943, 0.0738699943, 0.1044679478, 0.1477399886, 0.9779293387 *   0
0.690, 0.246, 0.674, 0.126, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1654381736, 0.1654381736, 0.2339649088, 0.3308763471, 0.8837656283 *   0
0.645, 0.772, 0.191, 0.307, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1870930390, 0.1870930390, 0.2645895132, 0.3741860780, 0.8485101991 *   0
0.968, 0.222, 0.388, 0.759, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0177640520, 0.0177640520, 0.0251221632, 0.0355281039, 0.9987369562 *   0
0.905, 0.443, 0.033, 0.886, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0525636588, 0.0525636588, 0.0743362392, 0.1051273176, 0.9888864921 *   0
0.436, 0.609, 0.631, 0.039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.2738281866, 0.2738281866, 0.3872515353, 0.5476563733, 0.6325701492 *   0
0.151, 0.852, 0.740, 0.016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.3436546128, 0.3436546128, 0.4860010142, 0.6873092256, 0.2349724598 *   0
0.254, 0.654, 0.881, 0.945, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.3257841886, 0.3257841886, 0.4607284179, 0.6515683772, 0.3884807584 *   0
0.900, 0.555, 0.071, 0.545, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0553079486, 0.0553079486, 0.0782172510, 0.1106158972, 0.9876883347 *   0
0.697, 0.907, 0.158, 0.812, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1619925687, 0.1619925687, 0.2290920877, 0.3239851375, 0.8888572784 *   0
0.560, 0.910, 0.066, 0.711, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.2253634118, 0.2253634118, 0.3187119934, 0.4507268236, 0.7705132452 *   0
0.460, 0.608, 0.961, 0.360, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.2652043089, 0.2652043089, 0.3750555305, 0.5304086178, 0.6613118752 *   0
0.997, 0.839, 0.166, 0.680, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0016660866, 0.0016660866, 0.0023562022, 0.0033321732, 0.9999888966 *   0
0.927, 0.441, 0.799, 0.624, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0404525280, 0.0404525280, 0.0572085138, 0.0809050561, 0.9934328079 *   0
0.348, 0.957, 0.436, 0.908, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.3020326854, 0.3020326854, 0.4271387199, 0.6040653708, 0.5198173292 *   0
0.867, 0.502, 0.619, 0.629, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0733268072, 0.0733268072, 0.1036997652, 0.1466536143, 0.9782563237 *   0
0.308, 0.347, 0.645, 0.767, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.3129765320, 0.3129765320, 0.4426156563, 0.6259530640, 0.4651510758 *   0
0.955, 0.606, 0.127, 0.118, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0249704196, 0.0249704196, 0.0353135060, 0.0499408392, 0.9975027946 *   0
0.788, 0.393, 0.708, 0.785, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1155723777, 0.1155723777, 0.1634440240, 0.2311447555, 0.9450630688 *   0
0.315, 0.265, 0.783, 0.663, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.3111493637, 0.3111493637, 0.4400316500, 0.6222987274, 0.4748563866 *   0
0.721, 0.191, 0.718, 0.028, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1500330137, 0.1500330137, 0.2121787227, 0.3000660273, 0.9054947589 *   0
0.537, 0.363, 0.796, 0.492, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.2350561972, 0.2350561972, 0.3324196620, 0.4701123945, 0.7469863942 *   0
0.969, 0.923, 0.610, 0.606, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0172093785, 0.0172093785, 0.0243377365, 0.0344187570, 0.9988146466 *   0
0.955, 0.218, 0.537, 0.743, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0249704196, 0.0249704196, 0.0353135060, 0.0499408392, 0.9975027946 *   0
0.118, 0.995, 0.003, 0.433, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.3474974021, 0.3474974021, 0.4914355390, 0.6949948042, 0.1842944497 *   0
0.260, 0.786, 0.096, 0.482, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.3244752617, 0.3244752617, 0.4588773158, 0.6489505235, 0.3971478769 *   0
0.005, 0.668, 0.572, 0.725, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.3535424862, 0.3535424862, 0.4999845788, 0.7070849723, 0.0078539007 *   0
0.859, 0.290, 0.753, 0.396, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0776671580, 0.0776671580, 0.1098379482, 0.1553343160, 0.9755729089 *   0
0.653, 0.549, 0.888, 0.622, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1833085270, 0.1833085270, 0.2592374049, 0.3666170539, 0.8550929023 *   0
0.715, 0.764, 0.170, 0.326, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1530435820, 0.1530435820, 0.2164363093, 0.3060871640, 0.9014550993 *   0
0.958, 0.657, 0.436, 0.963, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0233082163, 0.0233082163, 0.0329627956, 0.0466164326, 0.9978245419 *   0
0.297, 0.441, 0.579, 0.950, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.3157712644, 0.3157712644, 0.4465680047, 0.6315425288, 0.4497866925 *   0
0.991, 0.467, 0.572, 0.463, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0049980787, 0.0049980787, 0.0070683506, 0.0099961573, 0.9999000718 *   0
0.965, 0.799, 0.890, 0.680, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0194278370, 0.0194278370, 0.0274751105, 0.0388556739, 0.9984890952 *   0
0.563, 0.060, 0.007, 0.572, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.2240771677, 0.2240771677, 0.3168929696, 0.4481543354, 0.7735084895 *   0
0.349, 0.260, 0.405, 0.307, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.3017436220, 0.3017436220, 0.4267299226, 0.6034872441, 0.5211586059 *   0
0.848, 0.958, 0.426, 0.145, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0836150277, 0.0836150277, 0.1182495062, 0.1672300553, 0.9716317292 *   0
0.466, 0.743, 0.118, 0.029, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.2629889712, 0.2629889712, 0.3719225698, 0.5259779423, 0.6683520093 *   0
0.802, 0.125, 0.602, 0.561, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1081971178, 0.1081971178, 0.1530138314, 0.2163942356, 0.9520226203 *   0
0.562, 0.418, 0.957, 0.479, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.2245064871, 0.2245064871, 0.3175001189, 0.4490129742, 0.7725119404 *   0
0.571, 0.182, 0.508, 0.373, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.2206229771, 0.2206229771, 0.3120080064, 0.4412459543, 0.7814115534 *   0
0.307, 0.109, 0.934, 0.608, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.3132344689, 0.3132344689, 0.4429804342, 0.6264689379, 0.4637600023 *   0
0.411, 0.947, 0.258, 0.972, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.2823974197, 0.2823974197, 0.3993702609, 0.5647948394, 0.6016756425 *   0
0.365, 0.216, 0.451, 0.623, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.2970179215, 0.2970179215, 0.4200467729, 0.5940358430, 0.5424415492 *   0
0.443, 0.173, 0.730, 0.629, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.2713525526, 0.2713525526, 0.3837504601, 0.5427051052, 0.6410478434 *   0
