0.412, 0.001, 0.282, 0.696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.4120000005, 0.0010000000, 0.2820000052, 0.6959999800, 8.5660806989 *   0
0.985, 0.248, 0.786, 0.005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.9850000143, 0.2479999959, 0.7860000134, 0.0049999999, 6.9492628717 *   0
0.865, 0.253, 0.819, 0.230, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.8650000095, 0.2529999912, 0.8190000057, 0.2300000042, 5.8307030973 *   0
0.738, 0.272, 0.054, 0.790, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.7379999757, 0.2720000148, 0.0540000014, 0.7900000215, 6.7864257680 *   0
0.773, 0.823, 0.898, 0.954, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.7730000019, 0.8230000138, 0.8980000019, 0.9539999962, 3.9444599793 *   0
0.129, 0.197, 0.088, 0.092, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1289999932, 0.1969999969, 0.0879999995, 0.0920000002, 9.0489935005 *   0
0.677, 0.091, 0.574, 0.005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.6769999862, 0.0909999982, 0.5740000010, 0.0049999999, 8.9580788835 *   0
0.764, 0.656, 0.733, 0.164, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.7639999986, 0.6560000181, 0.7329999804, 0.1640000045, 6.5492989530 *   0
0.108, 0.085, 0.081, 0.619, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1080000028, 0.0850000009, 0.0810000002, 0.6190000176, 9.1668737067 *   0
0.739, 0.054, 0.214, 0.599, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.7390000224, 0.0540000014, 0.2140000015, 0.5989999771, 8.0655977661 *   0
0.752, 0.847, 0.269, 0.354, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.7519999743, 0.8470000029, 0.2689999938, 0.3540000021, 6.3115702413 *   0
0.109, 0.204, 0.861, 0.047, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1089999974, 0.2039999962, 0.8610000014, 0.0469999984, 7.6421643530 *   0
0.207, 0.923, 0.666, 0.880, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.2070000023, 0.9229999781, 0.6660000086, 0.8799999952, 5.7271502748 *   0
0.262, 0.114, 0.755, 0.035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.2619999945, 0.1140000001, 0.7549999952, 0.0350000001, 8.0008289849 *   0
0.845, 0.859, 0.040, 0.669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.8450000286, 0.8590000272, 0.0399999991, 0.6690000296, 5.8836775519 *   0
0.025, 0.232, 0.795, 0.331, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0250000004, 0.2319999933, 0.7950000167, 0.3310000002, 7.6708165989 *   0
0.564, 0.006, 0.698, 0.695, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.5640000105, 0.0060000001, 0.6980000138, 0.6949999928, 8.1145981755 *   0
0.174, 0.851, 0.668, 0.912, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1739999950, 0.8510000110, 0.6679999828, 0.9120000005, 5.7011786899 *   0
0.026, 0.029, 0.377, 0.807, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0260000005, 0.0289999992, 0.3770000041, 0.8069999814, 8.1154023193 *   0
0.123, 0.722, 0.702, 0.252, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1230000034, 0.7220000029, 0.7020000219, 0.2520000041, 7.3243043307 *   0
0.919, 0.790, 0.344, 0.683, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.9190000296, 0.7900000215, 0.3440000117, 0.6830000281, 5.8333885720 *   0
0.913, 0.662, 0.644, 0.686, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.9129999876, 0.6620000005, 0.6439999938, 0.6859999895, 6.4688238473 *   0
0.735, 0.508, 0.018, 0.706, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.7350000143, 0.5080000162, 0.0179999992, 0.7059999704, 7.8394425614 *   0
0.868, 0.304, 0.763, 0.306, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.8679999709, 0.3039999902, 0.7630000114, 0.3059999943, 6.1745651847 *   0
0.616, 0.657, 0.309, 0.860, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.6159999967, 0.6570000052, 0.3089999855, 0.8600000143, 6.9976482831 *   0
0.678, 0.728, 0.172, 0.663, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.6779999733, 0.7279999852, 0.1720000058, 0.6629999876, 7.1400672569 *   0
0.248, 0.708, 0.674, 0.822, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.2479999959, 0.7080000043, 0.6740000248, 0.8220000267, 6.2366177642 *   0
0.070, 0.451, 0.003, 0.713, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0700000003, 0.4510000050, 0.0030000000, 0.7129999995, 8.8222151261 *   0
0.356, 0.087, 0.868, 0.668, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.3560000062, 0.0869999975, 0.8679999709, 0.6679999828, 7.2023921579 *   0
0.123, 0.673, 0.663, 0.140, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1230000034, 0.6729999781, 0.6629999876, 0.1400000006, 8.1354281820 *   0
0.120, 0.754, 0.007, 0.294, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1199999973, 0.7540000081, 0.0070000002, 0.2939999998, 8.0565757383 *   0
0.358, 0.657, 0.068, 0.728, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.3580000103, 0.6570000052, 0.0680000037, 0.7279999852, 7.8928208741 *   0
0.605, 0.675, 0.206, 0.728, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.6050000191, 0.6750000119, 0.2060000002, 0.7279999852, 7.4754171012 *   0
0.745, 0.637, 0.639, 0.673, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.7450000048, 0.6370000243, 0.6389999986, 0.6729999781, 7.1049916108 *   0
0.588, 0.003, 0.439, 0.760, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.5879999995, 0.0030000000, 0.4390000105, 0.7599999905, 8.3898474581 *   0
0.686, 0.812, 0.716, 0.539, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.6859999895, 0.8119999766, 0.7160000205, 0.5389999747, 6.5090055134 *   0
0.021, 0.247, 0.017, 0.180, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0209999997, 0.2469999939, 0.0170000009, 0.1800000072, 9.1700548012 *   0
0.780, 0.333, 0.628, 0.650, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.7799999714, 0.3330000043, 0.6280000210, 0.6499999762, 7.2499439021 *   0
0.747, 0.364, 0.013, 0.326, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.7469999790, 0.3639999926, 0.0130000003, 0.3260000050, 8.1165798878 *   0
0.736, 0.093, 0.204, 0.317, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.7360000014, 0.0930000022, 0.2039999962, 0.3170000017, 7.8909845847 *   0
0.126, 0.037, 0.611, 0.744, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1260000020, 0.0370000005, 0.6110000014, 0.7440000176, 8.1630402863 *   0
0.642, 0.055, 0.688, 0.881, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.6420000196, 0.0549999997, 0.6880000234, 0.8809999824, 6.9236770438 *   0
0.667, 0.891, 0.859, 0.226, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.6669999957, 0.8909999728, 0.8590000272, 0.2259999961, 5.5667275107 *   0
0.083, 0.191, 0.736, 0.769, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0829999968, 0.1909999996, 0.7360000014, 0.7689999938, 6.8971360112 *   0
0.355, 0.855, 0.223, 0.640, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.3549999893, 0.8550000191, 0.2230000049, 0.6399999857, 7.1286144258 *   0
0.848, 0.095, 0.013, 0.824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.8479999900, 0.0949999988, 0.0130000003, 0.8240000010, 6.4835449318 *   0
0.301, 0.879, 0.226, 0.120, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.3009999990, 0.8790000081, 0.2259999961, 0.1199999973, 7.2846986280 *   0
0.053, 0.681, 0.664, 0.265, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0529999994, 0.6809999943, 0.6639999747, 0.2649999857, 8.0774726239 *   0
0.017, 0.867, 0.358, 0.038, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0170000009, 0.8669999838, 0.3580000103, 0.0379999988, 7.9627267617 *   0
0.167, 0.735, 0.215, 0.709, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1669999957, 0.7350000143, 0.2150000036, 0.7089999914, 7.0971831479 *   0
0.843, 0.721, 0.292, 0.242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.8429999948, 0.7210000157, 0.2919999957, 0.2419999987, 6.4147933585 *   0
0.020, 0.764, 0.084, 0.709, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0199999996, 0.7639999986, 0.0839999989, 0.7089999914, 7.4774419397 *   0
0.087, 0.879, 0.811, 0.814, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0869999975, 0.8790000081, 0.8109999895, 0.8140000105, 4.9529329514 *   0
0.027, 0.235, 0.774, 0.254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0270000007, 0.2349999994, 0.7739999890, 0.2540000081, 7.6864665353 *   0
0.810, 0.048, 0.829, 0.073, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.8100000024, 0.0480000004, 0.8289999962, 0.0729999989, 6.5538621271 *   0
0.682, 0.774, 0.011, 0.699, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.6819999814, 0.7739999890, 0.0109999999, 0.6990000010, 6.8688158680 *   0
0.641, 0.369, 0.736, 0.068, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.6409999728, 0.3689999878, 0.7360000014, 0.0680000037, 7.9731742802 *   0
0.821, 0.179, 0.162, 0.163, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.8209999800, 0.1790000051, 0.1620000005, 0.1630000025, 7.3570021675 *   0
0.816, 0.339, 0.769, 0.819, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.8159999847, 0.3389999866, 0.7689999938, 0.8190000057, 5.0264992796 *   0
0.792, 0.077, 0.125, 0.741, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.7919999957, 0.0769999996, 0.1250000000, 0.7409999967, 6.8880605403 *   0
0.714, 0.901, 0.911, 0.032, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.7139999866, 0.9010000229, 0.9110000134, 0.0320000015, 5.7228916635 *   0
