0.476, 0.553, 0.935, 0.722, 0.484, 0.080, 0.071, 0.960, 0.486, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0458284584, 0.0458284584, 0.0648112274, 0.0916569168, 0.1296224548, 0.1833138336, 0.2592449097, 0.3666276673, 0.5184898194, 0.6799533914 *   0
0.976, 0.429, 0.890, 0.567, 0.906, 0.443, 0.502, 0.628, 0.927, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0023556353, 0.0023556353, 0.0033313714, 0.0047112707, 0.0066627429, 0.0094225414, 0.0133254858, 0.0188450827, 0.0266509716, 0.9992894733 *   0
0.582, 0.699, 0.887, 0.067, 0.229, 0.159, 0.021, 0.532, 0.765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0381513542, 0.0381513542, 0.0539541625, 0.0763027083, 0.1079083250, 0.1526054167, 0.2158166499, 0.3052108333, 0.4316332999, 0.7920766307 *   0
0.633, 0.174, 0.218, 0.862, 0.401, 0.111, 0.454, 0.808, 0.038, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0340673791, 0.0340673791, 0.0481785496, 0.0681347582, 0.0963570992, 0.1362695165, 0.1927141983, 0.2725390329, 0.3854283967, 0.8383852945 *   0
0.675, 0.941, 0.661, 0.763, 0.917, 0.091, 0.653, 0.484, 0.997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0305388266, 0.0305388266, 0.0431884227, 0.0610776531, 0.0863768454, 0.1221553063, 0.1727536909, 0.2443106126, 0.3455073817, 0.8724960162 *   0
0.096, 0.986, 0.624, 0.023, 0.567, 0.323, 0.910, 0.635, 0.552, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0617907340, 0.0617907340, 0.0873852941, 0.1235814681, 0.1747705882, 0.2471629361, 0.3495411764, 0.4943258723, 0.6990823528, 0.1502255904 *   0
0.164, 0.604, 0.467, 0.202, 0.279, 0.409, 0.863, 0.043, 0.326, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0604375929, 0.0604375929, 0.0854716635, 0.1208751857, 0.1709433270, 0.2417503715, 0.3418866541, 0.4835007430, 0.6837733081, 0.2547707326 *   0
0.954, 0.696, 0.810, 0.950, 0.793, 0.796, 0.575, 0.816, 0.363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0045121111, 0.0045121111, 0.0063810887, 0.0090242222, 0.0127621775, 0.0180484445, 0.0255243549, 0.0360968889, 0.0510487099, 0.9973906248 *   0
0.898, 0.726, 0.998, 0.450, 0.795, 0.653, 0.534, 0.630, 0.941, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0099710375, 0.0099710375, 0.0141011764, 0.0199420749, 0.0282023528, 0.0398841499, 0.0564047057, 0.0797682997, 0.1128094113, 0.9871920145 *   0
0.272, 0.270, 0.473, 0.213, 0.062, 0.156, 0.304, 0.513, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0568816226, 0.0568816226, 0.0804427621, 0.1137632451, 0.1608855242, 0.2275264903, 0.3217710483, 0.4550529805, 0.6435420967, 0.4143756021 *   0
1.000, 0.431, 0.049, 0.975, 0.757, 0.960, 0.992, 0.410, 0.824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 1.0000000000 *   0
0.706, 0.872, 0.639, 0.212, 0.131, 0.028, 0.534, 0.753, 0.315, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0278483102, 0.0278483102, 0.0393834580, 0.0556966205, 0.0787669161, 0.1113932410, 0.1575338322, 0.2227864820, 0.3150676643, 0.8952456276 *   0
0.582, 0.372, 0.052, 0.425, 0.644, 0.322, 0.899, 0.858, 0.384, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0381513542, 0.0381513542, 0.0539541625, 0.0763027083, 0.1079083250, 0.1526054167, 0.2158166499, 0.3052108333, 0.4316332999, 0.7920766307 *   0
0.243, 0.486, 0.125, 0.627, 0.540, 0.287, 0.524, 0.596, 0.449, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0580019639, 0.0580019639, 0.0820271640, 0.1160039278, 0.1640543280, 0.2320078556, 0.3281086559, 0.4640157111, 0.6562173118, 0.3725019186 *   0
0.797, 0.182, 0.595, 0.294, 0.737, 0.174, 0.545, 0.606, 0.335, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0195934568, 0.0195934568, 0.0277093323, 0.0391869136, 0.0554186646, 0.0783738271, 0.1108373292, 0.1567476542, 0.2216746585, 0.9495897491 *   0
0.167, 0.528, 0.922, 0.434, 0.771, 0.408, 0.559, 0.398, 0.948, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0603618861, 0.0603618861, 0.0853645980, 0.1207237723, 0.1707291961, 0.2414475446, 0.3414583921, 0.4828950892, 0.6829167843, 0.2593247607 *   0
0.846, 0.922, 0.544, 0.295, 0.774, 0.245, 0.881, 0.709, 0.011, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0149718920, 0.0149718920, 0.0211734527, 0.0299437840, 0.0423469054, 0.0598875680, 0.0846938109, 0.1197751360, 0.1693876218, 0.9708839617 *   0
0.596, 0.139, 0.665, 0.145, 0.936, 0.847, 0.739, 0.230, 0.583, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0370535500, 0.0370535500, 0.0524016330, 0.0741071000, 0.1048032659, 0.1482142001, 0.2096065319, 0.2964284001, 0.4192130637, 0.8053079004 *   0
0.914, 0.775, 0.190, 0.249, 0.942, 0.718, 0.171, 0.376, 0.489, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0084173768, 0.0084173768, 0.0119039684, 0.0168347536, 0.0238079369, 0.0336695072, 0.0476158737, 0.0673390144, 0.0952317475, 0.9908894129 *   0
0.579, 0.934, 0.887, 0.526, 0.780, 0.810, 0.070, 0.075, 0.583, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0383842171, 0.0383842171, 0.0542834805, 0.0767684343, 0.1085669609, 0.1535368686, 0.2171339219, 0.3070737372, 0.4342678437, 0.7891912821 *   0
0.315, 0.956, 0.292, 0.326, 0.552, 0.431, 0.991, 0.697, 0.367, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0550039563, 0.0550039563, 0.0777873409, 0.1100079125, 0.1555746818, 0.2200158250, 0.3111493637, 0.4400316500, 0.6222987274, 0.4748563866 *   0
0.837, 0.436, 0.597, 0.421, 0.350, 0.372, 0.611, 0.599, 0.314, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0158282144, 0.0158282144, 0.0223844755, 0.0316564288, 0.0447689510, 0.0633128577, 0.0895379020, 0.1266257154, 0.1790758040, 0.9674004925 *   0
0.514, 0.945, 0.478, 0.097, 0.260, 0.434, 0.389, 0.586, 0.986, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0432116857, 0.0432116857, 0.0611105519, 0.0864233713, 0.1222211038, 0.1728467426, 0.2444422077, 0.3456934853, 0.4888844153, 0.7224846413 *   0
0.821, 0.576, 0.683, 0.188, 0.414, 0.119, 0.785, 0.835, 0.468, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0173426479, 0.0173426479, 0.0245262079, 0.0346852959, 0.0490524158, 0.0693705917, 0.0981048316, 0.1387411834, 0.1962096633, 0.9607307303 *   0
0.784, 0.295, 0.059, 0.188, 0.809, 0.004, 0.666, 0.907, 0.264, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0208012234, 0.0208012234, 0.0294173723, 0.0416024469, 0.0588347446, 0.0832048937, 0.1176694892, 0.1664097874, 0.2353389783, 0.9429905252 *   0
0.101, 0.296, 0.850, 0.087, 0.117, 0.427, 0.770, 0.305, 0.840, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0617150872, 0.0617150872, 0.0872783133, 0.1234301743, 0.1745566265, 0.2468603487, 0.3491132531, 0.4937206973, 0.6982265062, 0.1579857341 *   0
0.888, 0.090, 0.675, 0.357, 0.247, 0.120, 0.424, 0.718, 0.894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0109389401, 0.0109389401, 0.0154699974, 0.0218778802, 0.0309399948, 0.0437557603, 0.0618799897, 0.0875115206, 0.1237599794, 0.9845643377 *   0
0.260, 0.878, 0.484, 0.445, 0.662, 0.780, 0.504, 0.850, 0.589, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0573596645, 0.0573596645, 0.0811188154, 0.1147193290, 0.1622376309, 0.2294386579, 0.3244752617, 0.4588773158, 0.6489505235, 0.3971478769 *   0
0.685, 0.142, 0.267, 0.579, 0.402, 0.145, 0.063, 0.847, 0.807, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0296785242, 0.0296785242, 0.0419717714, 0.0593570483, 0.0839435428, 0.1187140966, 0.1678870855, 0.2374281933, 0.3357741710, 0.8800633001 *   0
0.843, 0.351, 0.658, 0.431, 0.859, 0.174, 0.927, 0.632, 0.791, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0152576756, 0.0152576756, 0.0215776118, 0.0305153513, 0.0431552236, 0.0610307025, 0.0863104473, 0.1220614051, 0.1726208945, 0.9697443238 *   0
0.142, 0.761, 0.050, 0.691, 0.446, 0.192, 0.958, 0.025, 0.594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0609516643, 0.0609516643, 0.0861986703, 0.1219033285, 0.1723973405, 0.2438066571, 0.3447946810, 0.4876133141, 0.6895893621, 0.2212080999 *   0
0.103, 0.088, 0.441, 0.911, 0.930, 0.792, 0.568, 0.362, 0.652, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0616837623, 0.0616837623, 0.0872340132, 0.1233675246, 0.1744680264, 0.2467350492, 0.3489360528, 0.4934700983, 0.6978721057, 0.1610870827 *   0
0.742, 0.289, 0.284, 0.534, 0.007, 0.540, 0.029, 0.633, 0.845, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0246414217, 0.0246414217, 0.0348482328, 0.0492828435, 0.0696964656, 0.0985656869, 0.1393929313, 0.1971313739, 0.2787858625, 0.9189977616 *   0
0.571, 0.264, 0.272, 0.165, 0.367, 0.360, 0.606, 0.278, 0.290, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0390010008, 0.0390010008, 0.0551557443, 0.0780020016, 0.1103114886, 0.1560040032, 0.2206229771, 0.3120080064, 0.4412459543, 0.7814115534 *   0
0.399, 0.846, 0.652, 0.050, 0.589, 0.941, 0.334, 0.122, 0.947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0506212061, 0.0506212061, 0.0715891962, 0.1012424121, 0.1431783923, 0.2024848242, 0.2863567846, 0.4049696485, 0.5727135692, 0.5865137128 *   0
0.874, 0.151, 0.581, 0.719, 0.149, 0.053, 0.760, 0.478, 0.668, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0122894172, 0.0122894172, 0.0173798604, 0.0245788343, 0.0347597209, 0.0491576687, 0.0695194418, 0.0983153374, 0.1390388835, 0.9804776273 *   0
0.561, 0.857, 0.974, 0.808, 0.427, 0.238, 0.080, 0.593, 0.605, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0397633061, 0.0397633061, 0.0562338067, 0.0795266121, 0.1124676135, 0.1590532243, 0.2249352269, 0.3181064486, 0.4498704539, 0.7715135446 *   0
0.440, 0.199, 0.883, 0.730, 0.598, 0.729, 0.382, 0.648, 0.318, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0481570778, 0.0481570778, 0.0681043926, 0.0963141556, 0.1362087852, 0.1926283113, 0.2724175703, 0.3852566226, 0.5448351406, 0.6374239869 *   0
0.322, 0.982, 0.440, 0.270, 0.856, 0.591, 0.850, 0.575, 0.740, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0546743054, 0.0546743054, 0.0773211442, 0.1093486108, 0.1546422885, 0.2186972217, 0.3092845769, 0.4373944433, 0.6185691539, 0.4845042866 *   0
0.347, 0.778, 0.953, 0.086, 0.682, 0.287, 0.304, 0.253, 0.183, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0534433064, 0.0534433064, 0.0755802487, 0.1068866128, 0.1511604974, 0.2137732256, 0.3023209949, 0.4275464511, 0.6046419897, 0.5184748099 *   0
0.836, 0.045, 0.484, 0.018, 0.423, 0.282, 0.905, 0.302, 0.862, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0159231680, 0.0159231680, 0.0225187601, 0.0318463359, 0.0450375202, 0.0636926718, 0.0900750403, 0.1273853436, 0.1801500806, 0.9670014979 *   0
0.575, 0.276, 0.830, 0.470, 0.543, 0.067, 0.318, 0.701, 0.303, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0386933728, 0.0386933728, 0.0547206925, 0.0773867455, 0.1094413850, 0.1547734910, 0.2188827701, 0.3095469820, 0.4377655401, 0.7853169193 *   0
0.503, 0.398, 0.855, 0.345, 0.616, 0.163, 0.116, 0.213, 0.819, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0439854223, 0.0439854223, 0.0622047808, 0.0879708446, 0.1244095615, 0.1759416892, 0.2488191230, 0.3518833783, 0.4976382460, 0.7104311030 *   0
0.663, 0.520, 0.331, 0.525, 0.096, 0.606, 0.355, 0.566, 0.149, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0315612278, 0.0315612278, 0.0446343164, 0.0631224555, 0.0892686327, 0.1262449111, 0.1785372654, 0.2524898221, 0.3570745308, 0.8631312524 *   0
0.743, 0.848, 0.077, 0.561, 0.513, 0.838, 0.121, 0.410, 0.435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0245511701, 0.0245511701, 0.0347205978, 0.0491023403, 0.0694411956, 0.0982046806, 0.1388823911, 0.1964093611, 0.2777647823, 0.9196159261 *   0
0.727, 0.790, 0.050, 0.755, 0.453, 0.571, 0.086, 0.978, 0.666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0259877914, 0.0259877914, 0.0367522871, 0.0519755829, 0.0735045742, 0.1039511658, 0.1470091484, 0.2079023315, 0.2940182969, 0.9094539473 *   0
0.692, 0.333, 0.232, 0.841, 0.755, 0.116, 0.691, 0.479, 0.503, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0290719448, 0.0290719448, 0.0411139387, 0.0581438896, 0.0822278773, 0.1162877793, 0.1644557546, 0.2325755586, 0.3289115092, 0.8852312908 *   0
0.939, 0.059, 0.235, 0.803, 0.801, 0.083, 0.879, 0.363, 0.596, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0059795003, 0.0059795003, 0.0084562905, 0.0119590007, 0.0169125809, 0.0239180013, 0.0338251618, 0.0478360026, 0.0676503237, 0.9954129130 *   0
0.717, 0.484, 0.006, 0.152, 0.210, 0.797, 0.202, 0.965, 0.250, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0268774022, 0.0268774022, 0.0380103866, 0.0537548043, 0.0760207733, 0.1075096086, 0.1520415466, 0.2150192172, 0.3040830932, 0.9028105809 *   0
0.773, 0.051, 0.229, 0.439, 0.743, 0.562, 0.671, 0.584, 0.317, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0218164223, 0.0218164223, 0.0308530803, 0.0436328446, 0.0617061605, 0.0872656891, 0.1234123211, 0.1745313782, 0.2468246421, 0.9370993502 *   0
0.787, 0.275, 0.796, 0.290, 0.213, 0.855, 0.524, 0.016, 0.656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0205232579, 0.0205232579, 0.0290242697, 0.0410465158, 0.0580485394, 0.0820930317, 0.1160970788, 0.1641860633, 0.2321941575, 0.9445484352 *   0
0.192, 0.471, 0.832, 0.906, 0.478, 0.799, 0.584, 0.735, 0.538, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0596790340, 0.0596790340, 0.0843988993, 0.1193580680, 0.1687977985, 0.2387161360, 0.3375955971, 0.4774322720, 0.6751911942, 0.2970415841 *   0
0.314, 0.220, 0.716, 0.786, 0.267, 0.565, 0.842, 0.631, 0.201, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0550505067, 0.0550505067, 0.0778531732, 0.1101010134, 0.1557063464, 0.2202020268, 0.3114126927, 0.4404040536, 0.6228253855, 0.4734734189 *   0
0.173, 0.791, 0.127, 0.718, 0.806, 0.577, 0.278, 0.477, 0.634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0602064527, 0.0602064527, 0.0851447820, 0.1204129055, 0.1702895640, 0.2408258110, 0.3405791280, 0.4816516219, 0.6811582560, 0.2684154624 *   0
0.734, 0.167, 0.895, 0.802, 0.359, 0.365, 0.634, 0.265, 0.843, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0253612324, 0.0253612324, 0.0358661988, 0.0507224648, 0.0717323977, 0.1014449297, 0.1434647954, 0.2028898593, 0.2869295907, 0.9139709076 *   0
0.433, 0.849, 0.578, 0.971, 0.163, 0.798, 0.687, 0.949, 0.065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0485922105, 0.0485922105, 0.0687197631, 0.0971844210, 0.1374395262, 0.1943688420, 0.2748790524, 0.3887376840, 0.5497581049, 0.6289133901 *   0
0.520, 0.508, 0.959, 0.814, 0.665, 0.918, 0.585, 0.455, 0.612, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0427841955, 0.0427841955, 0.0605059895, 0.0855683910, 0.1210119790, 0.1711367819, 0.2420239580, 0.3422735639, 0.4840479161, 0.7289686069 *   0
0.523, 0.140, 0.107, 0.819, 0.191, 0.236, 0.381, 0.085, 0.799, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0425690208, 0.0425690208, 0.0602016865, 0.0851380415, 0.1204033730, 0.1702760830, 0.2408067459, 0.3405521660, 0.4816134919, 0.7321863758 *   0
0.356, 0.111, 0.581, 0.968, 0.634, 0.721, 0.074, 0.453, 0.912, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0529798707, 0.0529798707, 0.0749248517, 0.1059597414, 0.1498497033, 0.2119194827, 0.2996994066, 0.4238389655, 0.5993988132, 0.5305111926 *   0
0.994, 0.880, 0.542, 0.021, 0.082, 0.735, 0.974, 0.560, 0.448, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0005890382, 0.0005890382, 0.0008330258, 0.0011780763, 0.0016660515, 0.0023561527, 0.0033321031, 0.0047123054, 0.0066642062, 0.9999555874 *   0
0.436, 0.998, 0.975, 0.561, 0.354, 0.086, 0.142, 0.321, 0.720, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0484064419, 0.0484064419, 0.0684570467, 0.0968128838, 0.1369140933, 0.1936257677, 0.2738281866, 0.3872515353, 0.5476563733, 0.6325701492 *   0
0.863, 0.396, 0.174, 0.775, 0.706, 0.009, 0.772, 0.816, 0.635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0133463734, 0.0133463734, 0.0188746223, 0.0266927468, 0.0377492445, 0.0533854936, 0.0754984890, 0.1067709871, 0.1509969780, 0.9769338899 *   0
0.326, 0.257, 0.628, 0.706, 0.252, 0.508, 0.248, 0.273, 0.590, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0544829627, 0.0544829627, 0.0770505447, 0.1089659253, 0.1541010894, 0.2179318507, 0.3082021789, 0.4358637013, 0.6164043578, 0.4899911585 *   0
0.984, 0.247, 0.150, 0.432, 0.683, 0.148, 0.407, 0.244, 0.502, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0015706283, 0.0015706283, 0.0022212038, 0.0031412566, 0.0044424077, 0.0062825132, 0.0088848154, 0.0125650264, 0.0177696307, 0.9996841904 *   0
0.493, 0.386, 0.823, 0.214, 0.249, 0.219, 0.388, 0.024, 0.926, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0446774327, 0.0446774327, 0.0631834313, 0.0893548655, 0.1263668626, 0.1787097309, 0.2527337252, 0.3574194619, 0.5054674504, 0.6992891484 *   0
0.601, 0.996, 0.355, 0.526, 0.392, 0.152, 0.268, 0.424, 0.275, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0366571070, 0.0366571070, 0.0518409779, 0.0733142141, 0.1036819559, 0.1466284282, 0.2073639118, 0.2932568564, 0.4147278236, 0.8099392969 *   0
0.266, 0.083, 0.104, 0.517, 0.251, 0.182, 0.039, 0.009, 0.244, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0571231805, 0.0571231805, 0.0807843766, 0.1142463611, 0.1615687533, 0.2284927222, 0.3231375066, 0.4569854443, 0.6462750131, 0.4057797614 *   0
0.809, 0.917, 0.737, 0.261, 0.973, 0.638, 0.958, 0.531, 0.033, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0184713309, 0.0184713309, 0.0261224067, 0.0369426619, 0.0522448135, 0.0738853238, 0.1044896269, 0.1477706476, 0.2089792539, 0.9553299654 *   0
