0.530, 0.272, 0.953, 0.303, 0.606, 0.612, 0.642, 0.453, 0.229, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999187572, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0127467243, 0.0000000000, 0.0000000000 *   0
0.227, 0.893, 0.592, 0.407, 0.927, 0.221, 0.133, 0.623, 0.089, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999996783, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0008018490, 0.0000000000, 0.0000000000, 0.0000191102, 0.0000000000 *   0
0.976, 0.429, 0.890, 0.567, 0.906, 0.443, 0.502, 0.628, 0.927, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9904391687, 0.0007941829, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000803098, 0.0000000000, 0.0000135191, 0.0000000000, 0.1379478732 *   0
0.582, 0.699, 0.887, 0.067, 0.229, 0.159, 0.021, 0.532, 0.765, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000097383, 0.0000000000, 0.0000000000 *   0
0.675, 0.941, 0.661, 0.763, 0.917, 0.091, 0.653, 0.484, 0.997, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.3964493425, 0.9180495401, 0.0000000000, 0.0000000000, 0.0000000000, 0.0002710506, 0.0000000000, 0.0000000000, 0.0035898854, 0.0000000000 *   0
0.069, 0.655, 0.084, 0.834, 0.288, 0.258, 0.052, 0.150, 0.659, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000205, 0.0000000000, 0.0000000000, 0.0000000000 *   0
0.164, 0.604, 0.467, 0.202, 0.279, 0.409, 0.863, 0.043, 0.326, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000, 0.0000000000, 0.0000000000, 0.0000006269, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000 *   0
0.954, 0.696, 0.810, 0.950, 0.793, 0.796, 0.575, 0.816, 0.363, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9998565581, 0.0000000000, 0.0000000023, 0.0000000000, 0.0000000002, 0.0000000001, 0.0092988680, 0.0000000011, 0.0000000000, 0.0141560689 *   0
0.898, 0.726, 0.998, 0.450, 0.795, 0.653, 0.534, 0.630, 0.941, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.2811472706, 0.0010092930, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.9596641040, 0.0000000000, 0.0000334006 *   0
0.272, 0.270, 0.473, 0.213, 0.062, 0.156, 0.304, 0.513, 0.002, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000 *   0
1.000, 0.431, 0.049, 0.975, 0.757, 0.960, 0.992, 0.410, 0.824, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 1.0000000000 *   0
0.706, 0.872, 0.639, 0.212, 0.131, 0.028, 0.534, 0.753, 0.315, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000017692, 0.0000000000 *   0
0.054, 0.162, 0.897, 0.056, 0.162, 0.327, 0.105, 0.137, 0.084, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999999996, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000298789, 0.0000000000, 0.0000000000 *   0
0.065, 0.129, 0.494, 0.889, 0.834, 0.367, 0.527, 0.046, 0.498, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999999999, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000205, 0.0000121982, 0.0000000000, 0.0000000000, 0.0000000000 *   0
0.555, 0.579, 0.250, 0.870, 0.161, 0.622, 0.921, 0.587, 0.267, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999999123, 0.0000000000, 0.0000000000, 0.0004188737, 0.0000000000, 0.0000000000, 0.0000014062, 0.0000000000, 0.0000000000, 0.0000000000 *   0
0.159, 0.930, 0.004, 0.863, 0.024, 0.840, 0.244, 0.997, 0.546, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.3964516685, 0.0000000000, 0.9180549262, 0.0000000000, 0.0000000421, 0.0000000000, 0.0000006269, 0.0000000000, 0.0011076817, 0.0000000000 *   0
0.826, 0.177, 0.339, 0.205, 0.384, 0.920, 0.325, 0.830, 0.690, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999999294, 0.0000000000, 0.0000000127, 0.0000000000, 0.0003757538, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000078 *   0
0.167, 0.528, 0.922, 0.434, 0.771, 0.408, 0.559, 0.398, 0.948, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999715199, 0.0075326899, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0004668867, 0.0000000000, 0.0000000000 *   0
0.596, 0.139, 0.665, 0.145, 0.936, 0.847, 0.739, 0.230, 0.583, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999977799, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000965, 0.0021071912, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000 *   0
0.914, 0.775, 0.190, 0.249, 0.942, 0.718, 0.171, 0.376, 0.489, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999920122, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0039921578, 0.0000000000, 0.0000000000, 0.0000000000, 0.0001953162 *   0
0.837, 0.436, 0.597, 0.421, 0.350, 0.372, 0.611, 0.599, 0.314, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000294 *   0
0.328, 0.770, 0.690, 0.817, 0.348, 0.624, 0.704, 0.875, 0.404, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000, 0.0000000000, 0.0000024942, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000026, 0.0000000000, 0.0000000000, 0.0000000000 *   0
0.821, 0.576, 0.683, 0.188, 0.414, 0.119, 0.785, 0.835, 0.468, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000, 0.0000000000, 0.0000000232, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000043 *   0
0.157, 0.445, 0.067, 0.471, 0.774, 0.836, 0.160, 0.591, 0.185, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000261, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000 *   0
0.101, 0.296, 0.850, 0.087, 0.117, 0.427, 0.770, 0.305, 0.840, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000, 0.0000000421, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000001374, 0.0000000000, 0.0000000000 *   0
0.888, 0.090, 0.675, 0.357, 0.247, 0.120, 0.424, 0.718, 0.894, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999999997, 0.0000213733, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000108998 *   0
0.509, 0.516, 0.495, 0.773, 0.617, 0.791, 0.623, 0.704, 0.908, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999999949, 0.0001010891, 0.0000000000, 0.0000000000, 0.0000000001, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000 *   0
0.050, 0.474, 0.213, 0.890, 0.362, 0.303, 0.565, 0.719, 0.549, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999999999, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000136496, 0.0000000000, 0.0000000000, 0.0000000000 *   0
0.685, 0.142, 0.267, 0.579, 0.402, 0.145, 0.063, 0.847, 0.807, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000, 0.0000000008, 0.0000000965, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000 *   0
0.843, 0.351, 0.658, 0.431, 0.859, 0.174, 0.927, 0.632, 0.791, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999996785, 0.0000000001, 0.0000000000, 0.0008018490, 0.0000000000, 0.0000003939, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000601 *   0
0.718, 0.256, 0.495, 0.626, 0.305, 0.969, 0.839, 0.196, 0.331, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9977311841, 0.0000000000, 0.0000000000, 0.0000000373, 0.0673237272, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000 *   0
0.103, 0.088, 0.441, 0.911, 0.930, 0.792, 0.568, 0.362, 0.652, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999993766, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000001, 0.0011076817, 0.0001405912, 0.0000000000, 0.0000000000, 0.0000000000 *   0
0.742, 0.289, 0.284, 0.534, 0.007, 0.540, 0.029, 0.633, 0.845, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000, 0.0000000762, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000 *   0
0.571, 0.264, 0.272, 0.165, 0.367, 0.360, 0.606, 0.278, 0.290, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000 *   0
0.874, 0.151, 0.581, 0.719, 0.149, 0.053, 0.760, 0.478, 0.668, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000022247 *   0
0.440, 0.199, 0.883, 0.730, 0.598, 0.729, 0.382, 0.648, 0.318, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000061971, 0.0000000000, 0.0000000000 *   0
0.322, 0.982, 0.440, 0.270, 0.856, 0.591, 0.850, 0.575, 0.740, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9675552672, 0.0000000000, 0.0000000000, 0.0000001330, 0.0000000000, 0.0000002686, 0.0000000000, 0.0000000000, 0.2526594644, 0.0000000000 *   0
0.782, 0.784, 0.094, 0.387, 0.224, 0.293, 0.270, 0.954, 0.891, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9998997977, 0.0000152702, 0.0141560689, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000 *   0
0.999, 0.336, 0.539, 0.316, 0.658, 0.521, 0.756, 0.928, 0.378, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.1489934214, 0.0000000000, 0.0001330710, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.9888381782 *   0
0.347, 0.778, 0.953, 0.086, 0.682, 0.287, 0.304, 0.253, 0.183, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999187572, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0127467243, 0.0000000000, 0.0000000000 *   0
0.144, 0.652, 0.011, 0.750, 0.489, 0.032, 0.790, 0.537, 0.105, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000, 0.0000000000, 0.0000000000, 0.0000000001, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000 *   0
0.836, 0.045, 0.484, 0.018, 0.423, 0.282, 0.905, 0.302, 0.862, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999999974, 0.0000005583, 0.0000000000, 0.0000726067, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000261 *   0
0.503, 0.398, 0.855, 0.345, 0.616, 0.163, 0.116, 0.213, 0.819, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000, 0.0000000033, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000002470, 0.0000000000, 0.0000000000 *   0
0.665, 0.761, 0.560, 0.896, 0.597, 0.605, 0.381, 0.615, 0.028, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999999996, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000267253, 0.0000000000, 0.0000000000, 0.0000000000 *   0
0.183, 0.319, 0.548, 0.729, 0.145, 0.725, 0.069, 0.350, 0.110, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000 *   0
0.422, 0.884, 0.850, 0.724, 0.387, 0.248, 0.579, 0.732, 0.864, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000, 0.0000007039, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000001374, 0.0000069398, 0.0000000000 *   0
0.743, 0.848, 0.077, 0.561, 0.513, 0.838, 0.121, 0.410, 0.435, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000332, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000001086, 0.0000000000 *   0
0.727, 0.790, 0.050, 0.755, 0.453, 0.571, 0.086, 0.978, 0.666, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9856141554, 0.0000000000, 0.1690110547, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000001, 0.0000000000 *   0
0.692, 0.333, 0.232, 0.841, 0.755, 0.116, 0.691, 0.479, 0.503, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000474, 0.0000000000, 0.0000000000, 0.0000000000 *   0
0.717, 0.484, 0.006, 0.152, 0.210, 0.797, 0.202, 0.965, 0.250, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9990078023, 0.0000000000, 0.0445355031, 0.0000000000, 0.0000000002, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000 *   0
0.989, 0.675, 0.939, 0.678, 0.950, 0.312, 0.734, 0.340, 0.725, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.8679286179, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0080719115, 0.0000000000, 0.0025187415, 0.0000000000, 0.4966169696 *   0
0.787, 0.275, 0.796, 0.290, 0.213, 0.855, 0.524, 0.016, 0.656, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000002470, 0.0000000000, 0.0000000000, 0.0000000002, 0.0000000000, 0.0000000001 *   0
0.607, 0.895, 0.019, 0.204, 0.612, 0.503, 0.210, 0.764, 0.713, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999999997, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000239014, 0.0000000000 *   0
0.007, 0.966, 0.679, 0.257, 0.739, 0.729, 0.485, 0.178, 0.472, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9987794698, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0493920100, 0.0000000000 *   0
0.015, 0.450, 0.560, 0.671, 0.057, 0.456, 0.690, 0.261, 0.068, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000 *   0
0.192, 0.471, 0.832, 0.906, 0.478, 0.799, 0.584, 0.735, 0.538, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999999967, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000003, 0.0000000000, 0.0000810850, 0.0000000162, 0.0000000000, 0.0000000000 *   0
0.314, 0.220, 0.716, 0.786, 0.267, 0.565, 0.842, 0.631, 0.201, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000, 0.0000000000, 0.0000000000, 0.0000000534, 0.0000000000, 0.0000000000, 0.0000000001, 0.0000000000, 0.0000000000, 0.0000000000 *   0
0.451, 0.323, 0.727, 0.002, 0.506, 0.045, 0.550, 0.235, 0.190, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000 *   0
0.051, 0.129, 0.562, 0.894, 0.562, 0.411, 0.472, 0.534, 0.574, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999999998, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000213733, 0.0000000000, 0.0000000000, 0.0000000000 *   0
0.270, 0.221, 0.522, 0.335, 0.473, 0.313, 0.032, 0.927, 0.277, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999996785, 0.0000000000, 0.0008018490, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000 *   0
0.523, 0.140, 0.107, 0.819, 0.191, 0.236, 0.381, 0.085, 0.799, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000, 0.0000000003, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000033, 0.0000000000, 0.0000000000, 0.0000000000 *   0
0.792, 0.557, 0.332, 0.366, 0.827, 0.553, 0.888, 0.162, 0.026, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999999999, 0.0000000000, 0.0000000000, 0.0000108998, 0.0000000000, 0.0000000088, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000001 *   0
0.201, 0.193, 0.954, 0.479, 0.713, 0.461, 0.437, 0.527, 0.126, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9998997978, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0141560689, 0.0000000000, 0.0000000000 *   0
0.356, 0.111, 0.581, 0.968, 0.634, 0.721, 0.074, 0.453, 0.912, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9981543472, 0.0001566035, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0607278735, 0.0000000000, 0.0000000000, 0.0000000000 *   0
0.311, 0.835, 0.997, 0.109, 0.627, 0.554, 0.441, 0.992, 0.380, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.3023181305, 0.0000000000, 0.2564719599, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.9180554895, 0.0000000232, 0.0000000000 *   0
0.994, 0.880, 0.542, 0.021, 0.082, 0.735, 0.974, 0.560, 0.448, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.6479078701, 0.0000000000, 0.0000000000, 0.0733453762, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000028752, 0.7581792978 *   0
0.436, 0.998, 0.975, 0.561, 0.354, 0.086, 0.142, 0.321, 0.720, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.2789587653, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0350259014, 0.9596641045, 0.0000000000 *   0
0.863, 0.396, 0.174, 0.775, 0.706, 0.009, 0.772, 0.816, 0.635, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000, 0.0000000000, 0.0000000023, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000006269 *   0
