0.582, 0.699, 0.887, 0.067, 0.229, 0.159, 0.021, 0.532, 0.765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.5820000172, 0.6990000010, 0.8870000243, 0.0670000017, 0.2290000021, 0.1589999944, 0.0209999997, 0.5320000052, 0.7649999857, 14.9933664240 *   0
0.633, 0.174, 0.218, 0.862, 0.401, 0.111, 0.454, 0.808, 0.038, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.6330000162, 0.1739999950, 0.2179999948, 0.8619999886, 0.4009999931, 0.1110000014, 0.4539999962, 0.8080000281, 0.0379999988, 15.0574805073 *   0
0.675, 0.941, 0.661, 0.763, 0.917, 0.091, 0.653, 0.484, 0.997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.6750000119, 0.9409999847, 0.6610000134, 0.7630000114, 0.9169999957, 0.0909999982, 0.6529999971, 0.4839999974, 0.9969999790, 12.5212043824 *   0
0.096, 0.986, 0.624, 0.023, 0.567, 0.323, 0.910, 0.635, 0.552, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0960000008, 0.9860000014, 0.6240000129, 0.0230000000, 0.5669999719, 0.3230000138, 0.9100000262, 0.6349999905, 0.5519999862, 15.7354601072 *   0
0.069, 0.655, 0.084, 0.834, 0.288, 0.258, 0.052, 0.150, 0.659, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0689999983, 0.6549999714, 0.0839999989, 0.8339999914, 0.2879999876, 0.2579999864, 0.0520000011, 0.1500000060, 0.6589999795, 15.6747814795 *   0
0.164, 0.604, 0.467, 0.202, 0.279, 0.409, 0.863, 0.043, 0.326, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1640000045, 0.6039999723, 0.4670000076, 0.2020000070, 0.2790000141, 0.4090000093, 0.8629999757, 0.0430000015, 0.3260000050, 16.3310096095 *   0
0.954, 0.696, 0.810, 0.950, 0.793, 0.796, 0.575, 0.816, 0.363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.9539999962, 0.6959999800, 0.8100000024, 0.9499999881, 0.7929999828, 0.7960000038, 0.5749999881, 0.8159999847, 0.3630000055, 9.6831320191 *   0
0.898, 0.726, 0.998, 0.450, 0.795, 0.653, 0.534, 0.630, 0.941, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.8980000019, 0.7260000110, 0.9980000257, 0.4499999881, 0.7950000167, 0.6529999971, 0.5339999795, 0.6299999952, 0.9409999847, 12.1993931917 *   0
0.792, 0.682, 0.091, 0.451, 0.846, 0.695, 0.918, 0.048, 0.975, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.7919999957, 0.6819999814, 0.0909999982, 0.4510000050, 0.8460000157, 0.6949999928, 0.9179999828, 0.0480000004, 0.9750000238, 12.0931782636 *   0
0.327, 0.911, 0.017, 0.653, 0.864, 0.714, 0.463, 0.815, 0.506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.3269999921, 0.9110000134, 0.0170000009, 0.6529999971, 0.8640000224, 0.7139999866, 0.4629999995, 0.8149999976, 0.5059999824, 13.1152530669 *   0
0.258, 0.389, 0.322, 0.622, 0.287, 0.048, 0.619, 0.737, 0.844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.2579999864, 0.3889999986, 0.3219999969, 0.6219999790, 0.2870000005, 0.0480000004, 0.6190000176, 0.7369999886, 0.8439999819, 14.9537127243 *   0
0.272, 0.270, 0.473, 0.213, 0.062, 0.156, 0.304, 0.513, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.2720000148, 0.2700000107, 0.4729999900, 0.2129999995, 0.0619999990, 0.1560000032, 0.3039999902, 0.5130000114, 0.0020000001, 17.9360989410 *   0
1.000, 0.431, 0.049, 0.975, 0.757, 0.960, 0.992, 0.410, 0.824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 1.0000000000, 0.4309999943, 0.0489999987, 0.9750000238, 0.7570000291, 0.9599999785, 0.9919999838, 0.4099999964, 0.8240000010, 12.1483847231 *   0
0.706, 0.872, 0.639, 0.212, 0.131, 0.028, 0.534, 0.753, 0.315, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.7059999704, 0.8719999790, 0.6389999986, 0.2119999975, 0.1309999973, 0.0280000009, 0.5339999795, 0.7530000210, 0.3149999976, 14.4856920178 *   0
0.582, 0.372, 0.052, 0.425, 0.644, 0.322, 0.899, 0.858, 0.384, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.5820000172, 0.3720000088, 0.0520000011, 0.4250000119, 0.6439999938, 0.3219999969, 0.8989999890, 0.8579999804, 0.3840000033, 15.0214659720 *   0
0.054, 0.162, 0.897, 0.056, 0.162, 0.327, 0.105, 0.137, 0.084, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0540000014, 0.1620000005, 0.8970000148, 0.0560000017, 0.1620000005, 0.3269999921, 0.1049999967, 0.1369999945, 0.0839999989, 16.5987797458 *   0
0.065, 0.129, 0.494, 0.889, 0.834, 0.367, 0.527, 0.046, 0.498, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0649999976, 0.1289999932, 0.4939999878, 0.8889999986, 0.8339999914, 0.3670000136, 0.5270000100, 0.0460000001, 0.4979999959, 15.9855863287 *   0
0.555, 0.579, 0.250, 0.870, 0.161, 0.622, 0.921, 0.587, 0.267, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.5550000072, 0.5789999962, 0.2500000000, 0.8700000048, 0.1609999985, 0.6219999790, 0.9210000038, 0.5870000124, 0.2669999897, 14.8140576840 *   0
0.325, 0.563, 0.118, 0.166, 0.209, 0.556, 0.448, 0.225, 0.462, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.3249999881, 0.5630000234, 0.1180000007, 0.1659999937, 0.2090000063, 0.5559999943, 0.4480000138, 0.2249999940, 0.4620000124, 18.0212040497 *   0
0.851, 0.701, 0.586, 0.936, 0.766, 0.715, 0.430, 0.654, 0.549, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.8510000110, 0.7009999752, 0.5860000253, 0.9359999895, 0.7659999728, 0.7149999738, 0.4300000072, 0.6539999843, 0.5490000248, 12.6004557117 *   0
0.797, 0.182, 0.595, 0.294, 0.737, 0.174, 0.545, 0.606, 0.335, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.7969999909, 0.1819999963, 0.5950000286, 0.2939999998, 0.7369999886, 0.1739999950, 0.5450000167, 0.6060000062, 0.3350000083, 15.2724529844 *   0
0.167, 0.528, 0.922, 0.434, 0.771, 0.408, 0.559, 0.398, 0.948, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1669999957, 0.5279999971, 0.9219999909, 0.4339999855, 0.7710000277, 0.4079999924, 0.5590000153, 0.3980000019, 0.9480000138, 14.8207049519 *   0
0.846, 0.922, 0.544, 0.295, 0.774, 0.245, 0.881, 0.709, 0.011, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.8460000157, 0.9219999909, 0.5440000296, 0.2949999869, 0.7739999890, 0.2450000048, 0.8809999824, 0.7089999914, 0.0109999999, 11.8007998058 *   0
0.596, 0.139, 0.665, 0.145, 0.936, 0.847, 0.739, 0.230, 0.583, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.5960000157, 0.1389999986, 0.6650000215, 0.1449999958, 0.9359999895, 0.8470000029, 0.7390000224, 0.2300000042, 0.5830000043, 13.6090922539 *   0
0.914, 0.775, 0.190, 0.249, 0.942, 0.718, 0.171, 0.376, 0.489, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.9139999747, 0.7749999762, 0.1899999976, 0.2489999980, 0.9419999719, 0.7179999948, 0.1710000038, 0.3759999871, 0.4889999926, 13.1287525680 *   0
0.579, 0.934, 0.887, 0.526, 0.780, 0.810, 0.070, 0.075, 0.583, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.5789999962, 0.9340000153, 0.8870000243, 0.5260000229, 0.7799999714, 0.8100000024, 0.0700000003, 0.0750000030, 0.5830000043, 13.2198181912 *   0
0.805, 0.684, 0.354, 0.897, 0.905, 0.630, 0.966, 0.092, 0.034, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.8050000072, 0.6840000153, 0.3540000021, 0.8970000148, 0.9049999714, 0.6299999952, 0.9660000205, 0.0920000002, 0.0340000018, 12.1954844291 *   0
0.837, 0.436, 0.597, 0.421, 0.350, 0.372, 0.611, 0.599, 0.314, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.8370000124, 0.4359999895, 0.5970000029, 0.4210000038, 0.3499999940, 0.3720000088, 0.6110000014, 0.5989999771, 0.3140000105, 16.4527076054 *   0
0.328, 0.770, 0.690, 0.817, 0.348, 0.624, 0.704, 0.875, 0.404, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.3280000091, 0.7699999809, 0.6899999976, 0.8169999719, 0.3479999900, 0.6240000129, 0.7039999962, 0.8750000000, 0.4040000141, 12.3195705426 *   0
0.175, 0.225, 0.681, 0.190, 0.098, 0.055, 0.254, 0.347, 0.289, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1749999970, 0.2249999940, 0.6809999943, 0.1899999976, 0.0979999974, 0.0549999997, 0.2540000081, 0.3470000029, 0.2890000045, 16.6917149719 *   0
0.821, 0.576, 0.683, 0.188, 0.414, 0.119, 0.785, 0.835, 0.468, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.8209999800, 0.5759999752, 0.6830000281, 0.1879999936, 0.4140000045, 0.1190000027, 0.7850000262, 0.8349999785, 0.4679999948, 13.5261801752 *   0
0.157, 0.445, 0.067, 0.471, 0.774, 0.836, 0.160, 0.591, 0.185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1570000052, 0.4449999928, 0.0670000017, 0.4709999859, 0.7739999890, 0.8360000253, 0.1599999964, 0.5910000205, 0.1850000024, 15.5110286664 *   0
0.784, 0.295, 0.059, 0.188, 0.809, 0.004, 0.666, 0.907, 0.264, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.7839999795, 0.2949999869, 0.0590000004, 0.1879999936, 0.8090000153, 0.0040000002, 0.6660000086, 0.9070000052, 0.2639999986, 13.3622836946 *   0
0.101, 0.296, 0.850, 0.087, 0.117, 0.427, 0.770, 0.305, 0.840, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1010000035, 0.2960000038, 0.8500000238, 0.0869999975, 0.1169999987, 0.4269999862, 0.7699999809, 0.3050000072, 0.8399999738, 13.7893497875 *   0
0.888, 0.090, 0.675, 0.357, 0.247, 0.120, 0.424, 0.718, 0.894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.8880000114, 0.0900000036, 0.6750000119, 0.3569999933, 0.2469999939, 0.1199999973, 0.4239999950, 0.7179999948, 0.8939999938, 13.7186953945 *   0
0.260, 0.878, 0.484, 0.445, 0.662, 0.780, 0.504, 0.850, 0.589, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.2599999905, 0.8780000210, 0.4839999974, 0.4449999928, 0.6620000005, 0.7799999714, 0.5040000081, 0.8500000238, 0.5889999866, 13.8493290507 *   0
0.509, 0.516, 0.495, 0.773, 0.617, 0.791, 0.623, 0.704, 0.908, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.5090000033, 0.5159999728, 0.4950000048, 0.7730000019, 0.6169999838, 0.7910000086, 0.6230000257, 0.7039999962, 0.9079999924, 13.7882066800 *   0
0.050, 0.474, 0.213, 0.890, 0.362, 0.303, 0.565, 0.719, 0.549, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0500000007, 0.4740000069, 0.2129999995, 0.8899999857, 0.3619999886, 0.3030000031, 0.5649999976, 0.7189999819, 0.5490000248, 15.9775555841 *   0
0.685, 0.142, 0.267, 0.579, 0.402, 0.145, 0.063, 0.847, 0.807, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.6850000024, 0.1420000046, 0.2669999897, 0.5789999962, 0.4020000100, 0.1449999958, 0.0630000010, 0.8470000029, 0.8069999814, 14.5194651874 *   0
0.843, 0.351, 0.658, 0.431, 0.859, 0.174, 0.927, 0.632, 0.791, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.8429999948, 0.3510000110, 0.6579999924, 0.4309999943, 0.8590000272, 0.1739999950, 0.9269999862, 0.6320000291, 0.7910000086, 11.8271321991 *   0
0.718, 0.256, 0.495, 0.626, 0.305, 0.969, 0.839, 0.196, 0.331, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.7179999948, 0.2560000122, 0.4950000048, 0.6259999871, 0.3050000072, 0.9689999819, 0.8389999866, 0.1959999949, 0.3310000002, 14.0958503056 *   0
